product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,
P00058_M,PAIR00058,Puma Sneakers - Men - 9,Footwear,Sneakers,Puma,Men,3786.99,9,3786.99,BigBasket,Lightweight Sneakers from Puma — dermatologist tested.,,
P00058_F,PAIR00058,Puma Sneakers - Women - 9,Footwear,Sneakers,Puma,Women,3776.59,9,3776.59,BigBasket,Lightweight Sneakers from Puma — dermatologist tested.,,
P00059_M,PAIR00059,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,411.31,200,411.31,Myntra,Advanced formula Handwash by Dettol for long-lasting performance.,"Salicylic Acid, Coconut Oil, Sodium Chloride, Glycerin, Chamomile Extract, Keratin",
P00059_F,PAIR00059,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,459.29,200,459.29,Myntra,Advanced formula Handwash by Dettol for long-lasting performance.,"Salicylic Acid, Coconut Oil, Sodium Chloride, Glycerin, Chamomile Extract, Keratin",
P00060_M,PAIR00060,Ponds Moisturizer - Men - 50ml,Personal Care,Moisturizer,Ponds,Men,1496.55,50,2993.1,Croma,Ponds presents a gentle Moisturizer with enriched ingredients.,"Chamomile Extract, Retinol, Dimethicone, Panthenol, Paraben, Tea Tree Oil",
P00060_F,PAIR00060,Ponds Moisturizer - Women - 50ml,Personal Care,Moisturizer,Ponds,Women,1751.99,50,3503.98,Croma,Ponds presents a gentle Moisturizer with enriched ingredients.,"Chamomile Extract, Retinol, Dimethicone, Panthenol, Paraben, Tea Tree Oil",
P00061_M,PAIR00061,Gillette Shaving Foam - Men - 50ml,Shaving,Shaving Foam,Gillette,Men,545.15,50,1090.3,RelianceDigital,Gillette presents a gentle Shaving Foam with enriched ingredients.,,
P00061_F,PAIR00061,Gillette Shaving Foam - Women - 50ml,Shaving,Shaving Foam,Gillette,Women,577.39,50,1154.78,RelianceDigital,Gillette presents a gentle Shaving Foam with enriched ingredients.,,
P00062_M,PAIR00062,Dettol Soap - Men - 75ml,Personal Care,Soap,Dettol,Men,80.9,75,107.87,Amazon.in,Lightweight Soap from Dettol — dermatologist tested.,"Dimethicone, Coconut Oil, Niacinamide, Aloe Vera, Cetyl Alcohol",
P00062_F,PAIR00062,Dettol Soap - Women - 75ml,Personal Care,Soap,Dettol,Women,92.49,75,123.32,Amazon.in,Lightweight Soap from Dettol — dermatologist tested.,"Dimethicone, Coconut Oil, Niacinamide, Aloe Vera, Cetyl Alcohol",
P00063_M,PAIR00063,Olay Conditioner - Men - 200ml,Personal Care,Conditioner,Olay,Men,176.93,200,88.47,PharmEasy,Olay presents a gentle Conditioner with enriched ingredients.,"Salicylic Acid, Cetyl Alcohol, Fragrance, Sodium Chloride",
P00063_F,PAIR00063,Olay Conditioner - Women - 200ml,Personal Care,Conditioner,Olay,Women,196.81,200,98.41,PharmEasy,Olay presents a gentle Conditioner with enriched ingredients.,"Salicylic Acid, Cetyl Alcohol, Fragrance, Sodium Chloride",
P00064_M,PAIR00064,Gillette Razor - Men - 1,Shaving,Razor,Gillette,Men,387.63,1,387.63,Croma,Gillette Razor for everyday use — nourishes and protects.,,
P00064_F,PAIR00064,Gillette Razor - Women - 1,Shaving,Razor,Gillette,Women,376.99,1,376.99,Croma,Gillette Razor for everyday use — nourishes and protects.,,
P00065_M,PAIR00065,Forest Essentials Moisturizer - Men - 150ml,Personal Care,Moisturizer,Forest Essentials,Men,207.41,150,138.27,Croma,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Retinol, Glycerin, Cocamidopropyl Betaine, Coconut Oil",
P00065_F,PAIR00065,Forest Essentials Moisturizer - Women - 150ml,Personal Care,Moisturizer,Forest Essentials,Women,228.71,150,152.47,Croma,Forest Essentials Moisturizer for everyday use — nourishes and protects.,"Retinol, Glycerin, Cocamidopropyl Betaine, Coconut Oil",
P00066_M,PAIR00066,Sensodyne Toothpaste - Men - 50ml,Hygiene,Toothpaste,Sensodyne,Men,448.56,50,897.12,Nykaa,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Dimethicone, Coconut Oil, Cocamidopropyl Betaine",
P00066_F,PAIR00066,Sensodyne Toothpaste - Women - 50ml,Hygiene,Toothpaste,Sensodyne,Women,524.3,50,1048.6,Nykaa,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Dimethicone, Coconut Oil, Cocamidopropyl Betaine",
P00067_M,PAIR00067,L'Oréal Conditioner - Men - 400ml,Personal Care,Conditioner,L'Oréal,Men,271.49,400,67.87,Ajio,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Dimethicone, Chamomile Extract, Niacinamide",
P00067_F,PAIR00067,L'Oréal Conditioner - Women - 400ml,Personal Care,Conditioner,L'Oréal,Women,328.85,400,82.21,Ajio,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Dimethicone, Chamomile Extract, Niacinamide",
P00068_M,PAIR00068,Gillette Razor - Men - 5,Shaving,Razor,Gillette,Men,298.58,5,59.72,Nykaa,Advanced formula Razor by Gillette for long-lasting performance.,,
P00068_F,PAIR00068,Gillette Razor - Women - 5,Shaving,Razor,Gillette,Women,297.42,5,59.48,Nykaa,Advanced formula Razor by Gillette for long-lasting performance.,,
P00069_M,PAIR00069,HealthKart Vitamins - Men - 30,Health,Vitamins,HealthKart,Men,509.98,30,17,PharmEasy,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00069_F,PAIR00069,HealthKart Vitamins - Women - 30,Health,Vitamins,HealthKart,Women,505.38,30,16.85,PharmEasy,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00070_M,PAIR00070,Dove Face Wash - Men - 150ml,Personal Care,Face Wash,Dove,Men,256.71,150,171.14,RelianceDigital,Dove presents a gentle Face Wash with enriched ingredients.,"Vitamin E, Dimethicone, Sodium Chloride",
P00070_F,PAIR00070,Dove Face Wash - Women - 150ml,Personal Care,Face Wash,Dove,Women,309.12,150,206.08,RelianceDigital,Dove presents a gentle Face Wash with enriched ingredients.,"Vitamin E, Dimethicone, Sodium Chloride",
P00071_M,PAIR00071,Mamaearth Conditioner - Men - 100ml,Personal Care,Conditioner,Mamaearth,Men,302.47,100,302.47,HealthKart,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Paraben, Niacinamide, Chamomile Extract, Sodium Laureth Sulfate, Aloe Vera, Coconut Oil",
P00071_F,PAIR00071,Mamaearth Conditioner - Women - 100ml,Personal Care,Conditioner,Mamaearth,Women,333.08,100,333.08,HealthKart,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Paraben, Niacinamide, Chamomile Extract, Sodium Laureth Sulfate, Aloe Vera, Coconut Oil",
P00072_M,PAIR00072,Puma T-Shirt - Men - XL,Clothing,T-Shirt,Puma,Men,989.35,XL,989.35,PharmEasy,Puma presents a gentle T-Shirt with enriched ingredients.,,
P00072_F,PAIR00072,Puma T-Shirt - Women - XL,Clothing,T-Shirt,Puma,Women,1054.44,XL,1054.44,PharmEasy,Puma presents a gentle T-Shirt with enriched ingredients.,,
P00073_M,PAIR00073,L'Oréal Shampoo - Men - 650ml,Personal Care,Shampoo,L'Oréal,Men,204.98,650,31.54,Ajio,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Coconut Oil, Salicylic Acid, Vitamin E",
P00073_F,PAIR00073,L'Oréal Shampoo - Women - 650ml,Personal Care,Shampoo,L'Oréal,Women,227.27,650,34.96,Ajio,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Coconut Oil, Salicylic Acid, Vitamin E",
P00074_M,PAIR00074,Levi's Jeans - Men - 28,Clothing,Jeans,Levi's,Men,3646.3,28,3646.3,Amazon.in,Advanced formula Jeans by Levi's for long-lasting performance.,,
P00074_F,PAIR00074,Levi's Jeans - Women - 28,Clothing,Jeans,Levi's,Women,3758.86,28,3758.86,Amazon.in,Advanced formula Jeans by Levi's for long-lasting performance.,,
P00075_M,PAIR00075,Garnier Face Wash - Men - 50ml,Personal Care,Face Wash,Garnier,Men,238.68,50,477.36,BigBasket,Garnier presents a gentle Face Wash with enriched ingredients.,"Keratin, Salicylic Acid, Tea Tree Oil, Aloe Vera",
P00075_F,PAIR00075,Garnier Face Wash - Women - 50ml,Personal Care,Face Wash,Garnier,Women,282.26,50,564.52,BigBasket,Garnier presents a gentle Face Wash with enriched ingredients.,"Keratin, Salicylic Acid, Tea Tree Oil, Aloe Vera",
P00076_M,PAIR00076,Levi's T-Shirt - Men - XL,Clothing,T-Shirt,Levi's,Men,1789.7,XL,1789.7,PharmEasy,Lightweight T-Shirt from Levi's — dermatologist tested.,,
P00076_F,PAIR00076,Levi's T-Shirt - Women - XL,Clothing,T-Shirt,Levi's,Women,2054.66,XL,2054.66,PharmEasy,Lightweight T-Shirt from Levi's — dermatologist tested.,,
P00077_M,PAIR00077,Himalaya Soap - Men - 75ml,Personal Care,Soap,Himalaya,Men,129.27,75,172.36,HealthKart,Himalaya Soap for everyday use — nourishes and protects.,"Panthenol, Retinol, Dimethicone",
P00077_F,PAIR00077,Himalaya Soap - Women - 75ml,Personal Care,Soap,Himalaya,Women,159.15,75,212.2,HealthKart,Himalaya Soap for everyday use — nourishes and protects.,"Panthenol, Retinol, Dimethicone",
P00078_M,PAIR00078,Himalaya Face Wash - Men - 100ml,Personal Care,Face Wash,Himalaya,Men,648.78,100,648.78,Nykaa,Himalaya presents a gentle Face Wash with enriched ingredients.,"Coconut Oil, Paraben, Fragrance, Aloe Vera",
P00078_F,PAIR00078,Himalaya Face Wash - Women - 100ml,Personal Care,Face Wash,Himalaya,Women,729.29,100,729.29,Nykaa,Himalaya presents a gentle Face Wash with enriched ingredients.,"Coconut Oil, Paraben, Fragrance, Aloe Vera",
P00079_M,PAIR00079,Dettol Handwash - Men - 200,Hygiene,Handwash,Dettol,Men,320.91,200,320.91,RelianceDigital,Dettol Handwash for everyday use — nourishes and protects.,"Sodium Laureth Sulfate, Coconut Oil, Panthenol, Niacinamide",
P00079_F,PAIR00079,Dettol Handwash - Women - 200,Hygiene,Handwash,Dettol,Women,350.79,200,350.79,RelianceDigital,Dettol Handwash for everyday use — nourishes and protects.,"Sodium Laureth Sulfate, Coconut Oil, Panthenol, Niacinamide",
P00080_M,PAIR00080,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,479.19,100,479.19,Ajio,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Coconut Oil, Fragrance, Panthenol",
P00080_F,PAIR00080,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,542.49,100,542.49,Ajio,Lightweight Toothpaste from Sensodyne — dermatologist tested.,"Coconut Oil, Fragrance, Panthenol",
P00081_M,PAIR00081,Himalaya Face Wash - Men - 150ml,Personal Care,Face Wash,Himalaya,Men,130.1,150,86.73,Croma,Himalaya Face Wash for everyday use — nourishes and protects.,"Fragrance, Shea Butter, Coconut Oil, Water, Sodium Laureth Sulfate",
P00081_F,PAIR00081,Himalaya Face Wash - Women - 150ml,Personal Care,Face Wash,Himalaya,Women,158.93,150,105.95,Croma,Himalaya Face Wash for everyday use — nourishes and protects.,"Fragrance, Shea Butter, Coconut Oil, Water, Sodium Laureth Sulfate",
P00082_M,PAIR00082,Puma Socks - Men - 5,Clothing,Socks,Puma,Men,316.61,5,63.32,Croma,Lightweight Socks from Puma — dermatologist tested.,,
P00082_F,PAIR00082,Puma Socks - Women - 5,Clothing,Socks,Puma,Women,330.07,5,66.01,Croma,Lightweight Socks from Puma — dermatologist tested.,,
P00083_M,PAIR00083,Himalaya Wellness Vitamins - Men - 100,Health,Vitamins,Himalaya Wellness,Men,589.09,100,5.89,HealthKart,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
P00083_F,PAIR00083,Himalaya Wellness Vitamins - Women - 100,Health,Vitamins,Himalaya Wellness,Women,583.51,100,5.84,HealthKart,Advanced formula Vitamins by Himalaya Wellness for long-lasting performance.,,
P00084_M,PAIR00084,Himalaya Wellness Pain Relief - Men - 20,Health,Pain Relief,Himalaya Wellness,Men,176.96,20,176.96,Croma,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00084_F,PAIR00084,Himalaya Wellness Pain Relief - Women - 20,Health,Pain Relief,Himalaya Wellness,Women,180.16,20,180.16,Croma,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00085_M,PAIR00085,Olay Face Wash - Men - 150ml,Personal Care,Face Wash,Olay,Men,766.07,150,510.71,Myntra,Lightweight Face Wash from Olay — dermatologist tested.,"Salicylic Acid, Cetyl Alcohol, Glycerin",
P00085_F,PAIR00085,Olay Face Wash - Women - 150ml,Personal Care,Face Wash,Olay,Women,803.26,150,535.51,Myntra,Lightweight Face Wash from Olay — dermatologist tested.,"Salicylic Acid, Cetyl Alcohol, Glycerin",
P00086_M,PAIR00086,Colgate Toothpaste - Men - 50ml,Hygiene,Toothpaste,Colgate,Men,427.6,50,855.2,Myntra,Colgate presents a gentle Toothpaste with enriched ingredients.,"Panthenol, Cetyl Alcohol, Niacinamide, Shea Butter",
P00086_F,PAIR00086,Colgate Toothpaste - Women - 50ml,Hygiene,Toothpaste,Colgate,Women,525.33,50,1050.66,Myntra,Colgate presents a gentle Toothpaste with enriched ingredients.,"Panthenol, Cetyl Alcohol, Niacinamide, Shea Butter",
P00087_M,PAIR00087,Forest Essentials Face Wash - Men - 150ml,Personal Care,Face Wash,Forest Essentials,Men,737,150,491.33,Ajio,Lightweight Face Wash from Forest Essentials — dermatologist tested.,"Chamomile Extract, Paraben, Sodium Laureth Sulfate, Fragrance, Cetyl Alcohol, Retinol",
P00087_F,PAIR00087,Forest Essentials Face Wash - Women - 150ml,Personal Care,Face Wash,Forest Essentials,Women,839.08,150,559.39,Ajio,Lightweight Face Wash from Forest Essentials — dermatologist tested.,"Chamomile Extract, Paraben, Sodium Laureth Sulfate, Fragrance, Cetyl Alcohol, Retinol",
P00088_M,PAIR00088,Nivea Soap - Men - 100ml,Personal Care,Soap,Nivea,Men,212.11,100,212.11,RelianceDigital,Lightweight Soap from Nivea — dermatologist tested.,"Aloe Vera, Fragrance, Vitamin E, Coconut Oil",
P00088_F,PAIR00088,Nivea Soap - Women - 100ml,Personal Care,Soap,Nivea,Women,248.33,100,248.33,RelianceDigital,Lightweight Soap from Nivea — dermatologist tested.,"Aloe Vera, Fragrance, Vitamin E, Coconut Oil",
P00089_M,PAIR00089,L'Oréal Shampoo - Men - 650ml,Personal Care,Shampoo,L'Oréal,Men,767.53,650,118.08,Myntra,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Aloe Vera, Coconut Oil, Glycerin, Chamomile Extract",
P00089_F,PAIR00089,L'Oréal Shampoo - Women - 650ml,Personal Care,Shampoo,L'Oréal,Women,797.46,650,122.69,Myntra,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Aloe Vera, Coconut Oil, Glycerin, Chamomile Extract",
P00090_M,PAIR00090,Colgate Toothpaste - Men - 200ml,Hygiene,Toothpaste,Colgate,Men,221.84,200,110.92,RelianceDigital,Colgate presents a gentle Toothpaste with enriched ingredients.,"Aloe Vera, Cetyl Alcohol, Keratin, Dimethicone, Retinol, Cocamidopropyl Betaine",
P00090_F,PAIR00090,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,289.54,200,144.77,RelianceDigital,Colgate presents a gentle Toothpaste with enriched ingredients.,"Aloe Vera, Cetyl Alcohol, Keratin, Dimethicone, Retinol, Cocamidopropyl Betaine",
P00091_M,PAIR00091,Reebok Socks - Men - 5,Clothing,Socks,Reebok,Men,370.15,5,74.03,HealthKart,Lightweight Socks from Reebok — dermatologist tested.,,
P00091_F,PAIR00091,Reebok Socks - Women - 5,Clothing,Socks,Reebok,Women,382.32,5,76.46,HealthKart,Lightweight Socks from Reebok — dermatologist tested.,,
P00092_M,PAIR00092,Neutrogena Face Wash - Men - 100ml,Personal Care,Face Wash,Neutrogena,Men,533.3,100,533.3,Amazon.in,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Fragrance, Retinol, Shea Butter",
P00092_F,PAIR00092,Neutrogena Face Wash - Women - 100ml,Personal Care,Face Wash,Neutrogena,Women,627.04,100,627.04,Amazon.in,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Fragrance, Retinol, Shea Butter",
P00093_M,PAIR00093,Himalaya Soap - Men - 75ml,Personal Care,Soap,Himalaya,Men,44.22,75,58.96,Croma,Himalaya Soap for everyday use — nourishes and protects.,"Aloe Vera, Chamomile Extract, Cetyl Alcohol, Coconut Oil",
P00093_F,PAIR00093,Himalaya Soap - Women - 75ml,Personal Care,Soap,Himalaya,Women,47.4,75,63.2,Croma,Himalaya Soap for everyday use — nourishes and protects.,"Aloe Vera, Chamomile Extract, Cetyl Alcohol, Coconut Oil",
P00094_M,PAIR00094,Gillette Razor - Men - 3,Shaving,Razor,Gillette,Men,837.51,3,279.17,Flipkart,Advanced formula Razor by Gillette for long-lasting performance.,,
P00094_F,PAIR00094,Gillette Razor - Women - 3,Shaving,Razor,Gillette,Women,850.16,3,283.39,Flipkart,Advanced formula Razor by Gillette for long-lasting performance.,,
P00095_M,PAIR00095,Nike Sneakers - Men - 10,Footwear,Sneakers,Nike,Men,2893.97,10,2893.97,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,,
P00095_F,PAIR00095,Nike Sneakers - Women - 10,Footwear,Sneakers,Nike,Women,3183.77,10,3183.77,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,,
P00096_M,PAIR00096,Neutrogena Face Wash - Men - 50ml,Personal Care,Face Wash,Neutrogena,Men,571.22,50,1142.44,Amazon.in,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Paraben, Niacinamide, Water, Sodium Laureth Sulfate",
P00096_F,PAIR00096,Neutrogena Face Wash - Women - 50ml,Personal Care,Face Wash,Neutrogena,Women,660.77,50,1321.54,Amazon.in,Neutrogena presents a gentle Face Wash with enriched ingredients.,"Paraben, Niacinamide, Water, Sodium Laureth Sulfate",
P00097_M,PAIR00097,Olay Conditioner - Men - 400ml,Personal Care,Conditioner,Olay,Men,682.09,400,170.52,PharmEasy,Olay Conditioner for everyday use — nourishes and protects.,"Dimethicone, Shea Butter, Sodium Chloride, Keratin, Chamomile Extract, Water",
P00097_F,PAIR00097,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,813.45,400,203.36,PharmEasy,Olay Conditioner for everyday use — nourishes and protects.,"Dimethicone, Shea Butter, Sodium Chloride, Keratin, Chamomile Extract, Water",
P00098_M,PAIR00098,Nivea Lotion - Men - 100ml,Personal Care,Lotion,Nivea,Men,566.99,100,566.99,Croma,Advanced formula Lotion by Nivea for long-lasting performance.,"Sodium Chloride, Shea Butter, Salicylic Acid",
P00098_F,PAIR00098,Nivea Lotion - Women - 100ml,Personal Care,Lotion,Nivea,Women,654.26,100,654.26,Croma,Advanced formula Lotion by Nivea for long-lasting performance.,"Sodium Chloride, Shea Butter, Salicylic Acid",
P00099_M,PAIR00099,L'Oréal Conditioner - Men - 400ml,Personal Care,Conditioner,L'Oréal,Men,673.62,400,168.41,HealthKart,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Water, Sodium Laureth Sulfate, Vitamin E, Paraben, Cetyl Alcohol, Fragrance",
P00099_F,PAIR00099,L'Oréal Conditioner - Women - 400ml,Personal Care,Conditioner,L'Oréal,Women,776.73,400,194.18,HealthKart,Lightweight Conditioner from L'Oréal — dermatologist tested.,"Water, Sodium Laureth Sulfate, Vitamin E, Paraben, Cetyl Alcohol, Fragrance",
P00100_M,PAIR00100,HealthKart Supplements - Men - 50,Personal Care,Supplements,HealthKart,Men,1277.28,50,1277.28,Nykaa,Advanced formula Supplements by HealthKart for long-lasting performance.,"Sodium Chloride, Dimethicone, Retinol, Chamomile Extract, Niacinamide",
P00100_F,PAIR00100,HealthKart Supplements - Women - 50,Personal Care,Supplements,HealthKart,Women,1346.07,50,1346.07,Nykaa,Advanced formula Supplements by HealthKart for long-lasting performance.,"Sodium Chloride, Dimethicone, Retinol, Chamomile Extract, Niacinamide",
P00101_M,PAIR00101,Ponds Face Wash - Men - 150ml,Personal Care,Face Wash,Ponds,Men,326.41,150,217.61,Croma,Ponds Face Wash for everyday use — nourishes and protects.,"Coconut Oil, Tea Tree Oil, Niacinamide, Retinol, Vitamin E, Paraben",
P00101_F,PAIR00101,Ponds Face Wash - Women - 150ml,Personal Care,Face Wash,Ponds,Women,336.33,150,224.22,Croma,Ponds Face Wash for everyday use — nourishes and protects.,"Coconut Oil, Tea Tree Oil, Niacinamide, Retinol, Vitamin E, Paraben",
P00102_M,PAIR00102,Puma T-Shirt - Men - XL,Clothing,T-Shirt,Puma,Men,591.26,XL,591.26,Nykaa,Lightweight T-Shirt from Puma — dermatologist tested.,,
P00102_F,PAIR00102,Puma T-Shirt - Women - XL,Clothing,T-Shirt,Puma,Women,676.2,XL,676.2,Nykaa,Lightweight T-Shirt from Puma — dermatologist tested.,,
P00103_M,PAIR00103,Neutrogena Moisturizer - Men - 50ml,Personal Care,Moisturizer,Neutrogena,Men,356.17,50,712.34,Myntra,Advanced formula Moisturizer by Neutrogena for long-lasting performance.,"Fragrance, Retinol, Keratin, Niacinamide, Sodium Laureth Sulfate",
