product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,pink_tax_percent
PR0063-M,PAIR0063,Axe Moisturizer - Men,Personal Care,Moisturizer,Axe,Men,978.99,50,19.58,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0063-W,PAIR0063,Axe Moisturizer - Women,Personal Care,Moisturizer,Axe,Women,1130.49,50,22.61,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",15.48
PR0064-M,PAIR0064,Ponds Razor - Men,Grooming,Razor,Ponds,Men,163.17,250,0.65,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0064-W,PAIR0064,Ponds Razor - Women,Grooming,Razor,Ponds,Women,188.72,250,0.75,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",15.66
PR0065-M,PAIR0065,Nike Jeans - Men,Apparel,Jeans,Nike,Men,1578.72,S,1578.72,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0065-W,PAIR0065,Nike Jeans - Women,Apparel,Jeans,Nike,Women,1942.06,S,1942.06,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",23.01
PR0066-M,PAIR0066,Dove Jeans - Men,Apparel,Jeans,Dove,Men,1529.44,L,1529.44,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0066-W,PAIR0066,Dove Jeans - Women,Apparel,Jeans,Dove,Women,1760.66,L,1760.66,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",15.12
PR0067-M,PAIR0067,Nivea Conditioner - Men,Personal Care,Conditioner,Nivea,Men,521.09,250,2.08,RelianceDigital,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0067-W,PAIR0067,Nivea Conditioner - Women,Personal Care,Conditioner,Nivea,Women,612,250,2.45,RelianceDigital,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",17.45
PR0068-M,PAIR0068,Bata Perfume - Men,Personal Care,Perfume,Bata,Men,1576.36,200,7.88,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0068-W,PAIR0068,Bata Perfume - Women,Personal Care,Perfume,Bata,Women,1967.39,200,9.84,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",24.81
PR0069-M,PAIR0069,Garnier Perfume - Men,Personal Care,Perfume,Garnier,Men,1375.28,100,13.75,Amazon,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0069-W,PAIR0069,Garnier Perfume - Women,Personal Care,Perfume,Garnier,Women,1599.39,100,15.99,Amazon,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",16.3
PR0070-M,PAIR0070,Nivea Body Wash - Men,Personal Care,Body Wash,Nivea,Men,1600.94,100,16.01,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0070-W,PAIR0070,Nivea Body Wash - Women,Personal Care,Body Wash,Nivea,Women,1880.3,100,18.8,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",17.45
PR0071-M,PAIR0071,Himalaya Shaving Cream - Men,Grooming,Shaving Cream,Himalaya,Men,628.63,750,0.84,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0071-W,PAIR0071,Himalaya Shaving Cream - Women,Grooming,Shaving Cream,Himalaya,Women,783.56,750,1.04,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",24.65
PR0072-M,PAIR0072,Himalaya Lotion - Men,Personal Care,Lotion,Himalaya,Men,1031.15,150,6.87,RelianceDigital,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0072-W,PAIR0072,Himalaya Lotion - Women,Personal Care,Lotion,Himalaya,Women,1174.3,150,7.83,RelianceDigital,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",13.88
PR0073-M,PAIR0073,Axe T-Shirt - Men,Apparel,T-Shirt,Axe,Men,1168.84,M,1168.84,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0073-W,PAIR0073,Axe T-Shirt - Women,Apparel,T-Shirt,Axe,Women,1312.07,M,1312.07,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,12.25
PR0074-M,PAIR0074,Ponds Perfume - Men,Personal Care,Perfume,Ponds,Men,341.03,50,6.82,Myntra,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0074-W,PAIR0074,Ponds Perfume - Women,Personal Care,Perfume,Ponds,Women,418.33,50,8.37,Myntra,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",22.67
PR0075-M,PAIR0075,Himalaya Shaving Cream - Men,Grooming,Shaving Cream,Himalaya,Men,759.69,500,1.52,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0075-W,PAIR0075,Himalaya Shaving Cream - Women,Grooming,Shaving Cream,Himalaya,Women,911.92,500,1.82,Flipkart,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",20.04
PR0076-M,PAIR0076,Gillette Shampoo - Men,Personal Care,Shampoo,Gillette,Men,258.43,200,1.29,Myntra,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR0076-W,PAIR0076,Gillette Shampoo - Women,Personal Care,Shampoo,Gillette,Women,287.65,200,1.44,Myntra,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",11.31
PR0077-M,PAIR0077,Lakme Razor - Men,Grooming,Razor,Lakme,Men,1073.48,100,10.73,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0077-W,PAIR0077,Lakme Razor - Women,Grooming,Razor,Lakme,Women,1236.95,100,12.37,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",15.23
PR0078-M,PAIR0078,Nivea Hoodie - Men,Apparel,Hoodie,Nivea,Men,1095.99,L,1095.99,Nykaa,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0078-W,PAIR0078,Nivea Hoodie - Women,Apparel,Hoodie,Nivea,Women,1251.16,L,1251.16,Nykaa,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",14.16
PR0079-M,PAIR0079,Lakme Shampoo - Men,Personal Care,Shampoo,Lakme,Men,1366.19,200,6.83,Myntra,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR0079-W,PAIR0079,Lakme Shampoo - Women,Personal Care,Shampoo,Lakme,Women,1576.25,200,7.88,Myntra,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",15.38
PR0080-M,PAIR0080,Mamaearth Body Wash - Men,Personal Care,Body Wash,Mamaearth,Men,313.11,200,1.57,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0080-W,PAIR0080,Mamaearth Body Wash - Women,Personal Care,Body Wash,Mamaearth,Women,363.74,200,1.82,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",16.17
PR0081-M,PAIR0081,Dove Hoodie - Men,Apparel,Hoodie,Dove,Men,791.73,XL,791.73,Nykaa,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0081-W,PAIR0081,Dove Hoodie - Women,Apparel,Hoodie,Dove,Women,972.78,XL,972.78,Nykaa,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",22.87
PR0082-M,PAIR0082,Ponds Razor - Men,Grooming,Razor,Ponds,Men,560.62,50,11.21,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0082-W,PAIR0082,Ponds Razor - Women,Grooming,Razor,Ponds,Women,620.11,50,12.4,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",10.61
PR0083-M,PAIR0083,Garnier Shoes - Men,Apparel,Shoes,Garnier,Men,552.7,S,552.7,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0083-W,PAIR0083,Garnier Shoes - Women,Apparel,Shoes,Garnier,Women,651.52,S,651.52,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",17.88
PR0084-M,PAIR0084,Old Spice Body Wash - Men,Personal Care,Body Wash,Old Spice,Men,1195.26,150,7.97,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0084-W,PAIR0084,Old Spice Body Wash - Women,Personal Care,Body Wash,Old Spice,Women,1376.15,150,9.17,Nykaa,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",15.13
PR0085-M,PAIR0085,Ponds Jeans - Men,Apparel,Jeans,Ponds,Men,1004.72,S,1004.72,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0085-W,PAIR0085,Ponds Jeans - Women,Apparel,Jeans,Ponds,Women,1180.04,S,1180.04,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",17.45
PR0086-M,PAIR0086,L’Oréal Lotion - Men,Personal Care,Lotion,L’Oréal,Men,999.79,150,6.67,Amazon,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0086-W,PAIR0086,L’Oréal Lotion - Women,Personal Care,Lotion,L’Oréal,Women,1193.62,150,7.96,Amazon,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",19.39
PR0087-M,PAIR0087,Ponds Aftershave - Men,Grooming,Aftershave,Ponds,Men,520.18,500,1.04,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0087-W,PAIR0087,Ponds Aftershave - Women,Grooming,Aftershave,Ponds,Women,632.87,500,1.27,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",21.66
PR0088-M,PAIR0088,Old Spice Hoodie - Men,Apparel,Hoodie,Old Spice,Men,1797.38,XL,1797.38,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0088-W,PAIR0088,Old Spice Hoodie - Women,Apparel,Hoodie,Old Spice,Women,2015.94,XL,2015.94,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",12.16
PR0089-M,PAIR0089,Nike Perfume - Men,Personal Care,Perfume,Nike,Men,1189.15,750,1.59,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0089-W,PAIR0089,Nike Perfume - Women,Personal Care,Perfume,Nike,Women,1441.05,750,1.92,Nykaa,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",21.18
PR0090-M,PAIR0090,Bata Hoodie - Men,Apparel,Hoodie,Bata,Men,1534.88,L,1534.88,RelianceDigital,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0090-W,PAIR0090,Bata Hoodie - Women,Apparel,Hoodie,Bata,Women,1746.73,L,1746.73,RelianceDigital,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",13.8
PR0091-M,PAIR0091,Nike Body Wash - Men,Personal Care,Body Wash,Nike,Men,414.92,50,8.3,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0091-W,PAIR0091,Nike Body Wash - Women,Personal Care,Body Wash,Nike,Women,470.91,50,9.42,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",13.49
PR0092-M,PAIR0092,Puma Jeans - Men,Apparel,Jeans,Puma,Men,1941.7,XL,1941.7,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0092-W,PAIR0092,Puma Jeans - Women,Apparel,Jeans,Puma,Women,2155.2,XL,2155.2,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",11
PR0093-M,PAIR0093,L’Oréal Shaving Cream - Men,Grooming,Shaving Cream,L’Oréal,Men,1833.29,1000,1.83,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0093-W,PAIR0093,L’Oréal Shaving Cream - Women,Grooming,Shaving Cream,L’Oréal,Women,2272.08,1000,2.27,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",23.93
PR0094-M,PAIR0094,Old Spice Aftershave - Men,Grooming,Aftershave,Old Spice,Men,1986.52,250,7.95,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0094-W,PAIR0094,Old Spice Aftershave - Women,Grooming,Aftershave,Old Spice,Women,2408.39,250,9.63,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",21.24
PR0095-M,PAIR0095,Levi’s Aftershave - Men,Grooming,Aftershave,Levi’s,Men,1675.83,500,3.35,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0095-W,PAIR0095,Levi’s Aftershave - Women,Grooming,Aftershave,Levi’s,Women,1984.94,500,3.97,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",18.45
PR0096-M,PAIR0096,Ponds Conditioner - Men,Personal Care,Conditioner,Ponds,Men,189.73,50,3.79,Flipkart,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0096-W,PAIR0096,Ponds Conditioner - Women,Personal Care,Conditioner,Ponds,Women,228.24,50,4.56,Flipkart,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",20.29
PR0097-M,PAIR0097,Puma Jeans - Men,Apparel,Jeans,Puma,Men,1063.02,XL,1063.02,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0097-W,PAIR0097,Puma Jeans - Women,Apparel,Jeans,Puma,Women,1209.19,XL,1209.19,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",13.75
PR0098-M,PAIR0098,Ponds Body Wash - Men,Personal Care,Body Wash,Ponds,Men,1254.94,1000,1.25,Flipkart,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0098-W,PAIR0098,Ponds Body Wash - Women,Personal Care,Body Wash,Ponds,Women,1543.6,1000,1.54,Flipkart,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",23
PR0099-M,PAIR0099,Gillette Razor - Men,Grooming,Razor,Gillette,Men,1708.69,200,8.54,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0099-W,PAIR0099,Gillette Razor - Women,Grooming,Razor,Gillette,Women,2034.09,200,10.17,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",19.04
PR0100-M,PAIR0100,Vaseline Lotion - Men,Personal Care,Lotion,Vaseline,Men,1013.84,150,6.76,BigBasket,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0100-W,PAIR0100,Vaseline Lotion - Women,Personal Care,Lotion,Vaseline,Women,1166.7,150,7.78,BigBasket,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",15.08
PR0101-M,PAIR0101,Biotique Hoodie - Men,Apparel,Hoodie,Biotique,Men,444.26,XL,444.26,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0101-W,PAIR0101,Biotique Hoodie - Women,Apparel,Hoodie,Biotique,Women,539.13,XL,539.13,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",21.35
PR0102-M,PAIR0102,Himalaya Shoes - Men,Apparel,Shoes,Himalaya,Men,859.21,S,859.21,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0102-W,PAIR0102,Himalaya Shoes - Women,Apparel,Shoes,Himalaya,Women,999.68,S,999.68,Nykaa,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",16.35
PR0103-M,PAIR0103,Garnier Razor - Men,Grooming,Razor,Garnier,Men,1782.76,750,2.38,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0103-W,PAIR0103,Garnier Razor - Women,Grooming,Razor,Garnier,Women,2108.67,750,2.81,Amazon,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",18.28
PR0104-M,PAIR0104,Old Spice Moisturizer - Men,Personal Care,Moisturizer,Old Spice,Men,1590.18,50,31.8,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0104-W,PAIR0104,Old Spice Moisturizer - Women,Personal Care,Moisturizer,Old Spice,Women,1846.23,50,36.92,Nykaa,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",16.1
PR0105-M,PAIR0105,Himalaya Conditioner - Men,Personal Care,Conditioner,Himalaya,Men,1048.75,200,5.24,RelianceDigital,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0105-W,PAIR0105,Himalaya Conditioner - Women,Personal Care,Conditioner,Himalaya,Women,1251.09,200,6.26,RelianceDigital,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",19.29
PR0106-M,PAIR0106,Biotique Razor - Men,Grooming,Razor,Biotique,Men,1667.38,100,16.67,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0106-W,PAIR0106,Biotique Razor - Women,Grooming,Razor,Biotique,Women,2077.24,100,20.77,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",24.58
PR0107-M,PAIR0107,Himalaya Shoes - Men,Apparel,Shoes,Himalaya,Men,1291.7,M,1291.7,Flipkart,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0107-W,PAIR0107,Himalaya Shoes - Women,Apparel,Shoes,Himalaya,Women,1523.09,M,1523.09,Flipkart,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",17.91
PR0108-M,PAIR0108,Lakme Deodorant - Men,Personal Care,Deodorant,Lakme,Men,1606.59,750,2.14,Nykaa,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0108-W,PAIR0108,Lakme Deodorant - Women,Personal Care,Deodorant,Lakme,Women,1903.49,750,2.54,Nykaa,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",18.48
PR0109-M,PAIR0109,Nivea Razor - Men,Grooming,Razor,Nivea,Men,692.66,100,6.93,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0109-W,PAIR0109,Nivea Razor - Women,Grooming,Razor,Nivea,Women,798.84,100,7.99,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",15.33
PR0110-M,PAIR0110,Dove Body Wash - Men,Personal Care,Body Wash,Dove,Men,901.76,1000,0.9,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0110-W,PAIR0110,Dove Body Wash - Women,Personal Care,Body Wash,Dove,Women,1030.52,1000,1.03,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",14.28
PR0111-M,PAIR0111,Patanjali Shoes - Men,Apparel,Shoes,Patanjali,Men,1735.79,L,1735.79,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0111-W,PAIR0111,Patanjali Shoes - Women,Apparel,Shoes,Patanjali,Women,2013.94,L,2013.94,Myntra,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",16.02
PR0112-M,PAIR0112,Ponds Razor - Men,Grooming,Razor,Ponds,Men,1756.08,200,8.78,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0112-W,PAIR0112,Ponds Razor - Women,Grooming,Razor,Ponds,Women,1963.87,200,9.82,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",11.83
PR0113-M,PAIR0113,Patanjali Conditioner - Men,Personal Care,Conditioner,Patanjali,Men,1666.41,500,3.33,Flipkart,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0113-W,PAIR0113,Patanjali Conditioner - Women,Personal Care,Conditioner,Patanjali,Women,2027.41,500,4.05,Flipkart,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",21.66
PR0114-M,PAIR0114,Mamaearth Aftershave - Men,Grooming,Aftershave,Mamaearth,Men,1574.67,750,2.1,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0114-W,PAIR0114,Mamaearth Aftershave - Women,Grooming,Aftershave,Mamaearth,Women,1806.76,750,2.41,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",14.74
PR0115-M,PAIR0115,L’Oréal T-Shirt - Men,Apparel,T-Shirt,L’Oréal,Men,1875.82,L,1875.82,Flipkart,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0115-W,PAIR0115,L’Oréal T-Shirt - Women,Apparel,T-Shirt,L’Oréal,Women,2071.6,L,2071.6,Flipkart,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,10.44
